Candidate,Score,,,,
Solution,3077,,0.99548035,0.994730427,0.996230273
Solution,3078,,0.995459763,0.994709459,0.996210067
Solution,3079,,0.995392593,0.994662543,0.996122643
Solution,3080,,0.995387123,0.994656999,0.996117246
Solution,3081,,0.995376437,0.994646213,0.996106661
Solution,3082,,0.995496521,0.994746752,0.996246289
Solution,3083,,0.99549103,0.994741195,0.996240865
Solution,3084,,0.99548035,0.994730427,0.996230273
Solution,3085,,0.995459763,0.994709459,0.996210067
Solution,3086,,0.995392593,0.994662543,0.996122643
Solution,3087,,0.995392593,0.994662543,0.996122643
Solution,3088,,0.995387123,0.994656999,0.996117246
Solution,3089,,0.995387123,0.994656999,0.996117246
Solution,3090,,0.995376437,0.994646213,0.996106661
Solution,3091,,0.995376437,0.994646213,0.996106661
Solution,3092,,0.995496521,0.994746752,0.996246289
Solution,3093,,0.99549103,0.994741195,0.996240865
Solution,3094,,0.99548035,0.994730427,0.996230273
Solution,3095,,0.995459763,0.994709459,0.996210067
Solution,3096,,0.995496521,0.994746752,0.996246289
Solution,3097,,0.99549103,0.994741195,0.996240865
Solution,3098,,0.99548035,0.994730427,0.996230273
Solution,3099,,0.995459763,0.994709459,0.996210067
Solution,3100,,0.995496521,0.994746752,0.996246289
Solution,3101,,0.99549103,0.994741195,0.996240865
Solution,3102,,0.99548035,0.994730427,0.996230273
Solution,3103,,0.995459763,0.994709459,0.996210067
Solution,3104,,0.995496521,0.994746752,0.996246289
Solution,3105,,0.99549103,0.994741195,0.996240865
Solution,3106,,0.99548035,0.994730427,0.996230273
Solution,3107,,0.995459763,0.994709459,0.996210067
Solution,3108,,0.995496521,0.994746752,0.996246289
Solution,3109,,0.99549103,0.994741195,0.996240865
Solution,3110,,0.99548035,0.994730427,0.996230273
Solution,3111,,0.995459763,0.994709459,0.996210067
Solution,3112,,0.994022263,0.993275026,0.9947695
Solution,3113,,0.994011951,0.993264573,0.994759328
Solution,3114,,0.994002881,0.993255336,0.994750425
Solution,3115,,0.994165203,0.993401907,0.994928499
Solution,3116,,0.99415487,0.993391448,0.994918293
Solution,3117,,0.994145806,0.993382229,0.994909383
Solution,3118,,0.994133838,0.993370008,0.994897668
Solution,3119,,0.994022263,0.993275026,0.9947695
Solution,3120,,0.994011951,0.993264573,0.994759328
Solution,3121,,0.994002881,0.993255336,0.994750425
Solution,3122,,0.994165203,0.993401907,0.994928499
Solution,3123,,0.99415487,0.993391448,0.994918293
Solution,3124,,0.994145806,0.993382229,0.994909383
Solution,3125,,0.994133838,0.993370008,0.994897668
Solution,3126,,0.994022263,0.993275026,0.9947695
Solution,3127,,0.994011951,0.993264573,0.994759328
Solution,3128,,0.994002881,0.993255336,0.994750425
Solution,3129,,0.994165203,0.993401907,0.994928499
Solution,3130,,0.99415487,0.993391448,0.994918293
Solution,3131,,0.994145806,0.993382229,0.994909383
Solution,3132,,0.994133838,0.993370008,0.994897668
Solution,3133,,0.994165203,0.993401907,0.994928499
Solution,3134,,0.99415487,0.993391448,0.994918293
Solution,3135,,0.994145806,0.993382229,0.994909383
Solution,3136,,0.994133838,0.993370008,0.994897668
Solution,3137,,0.994022263,0.993275026,0.9947695
Solution,3138,,0.994011951,0.993264573,0.994759328
Solution,3139,,0.994002881,0.993255336,0.994750425
Solution,3140,,0.994165203,0.993401907,0.994928499
Solution,3141,,0.99415487,0.993391448,0.994918293
Solution,3142,,0.994145806,0.993382229,0.994909383
Solution,3143,,0.994133838,0.993370008,0.994897668
Solution,3144,,0.994022263,0.993275026,0.9947695
Solution,3145,,0.994022263,0.993275026,0.9947695
Solution,3146,,0.994011951,0.993264573,0.994759328
Solution,3147,,0.994011951,0.993264573,0.994759328
Solution,3148,,0.994002881,0.993255336,0.994750425
Solution,3149,,0.994002881,0.993255336,0.994750425
Solution,3150,,0.994165203,0.993401907,0.994928499
Solution,3151,,0.99415487,0.993391448,0.994918293
Solution,3152,,0.994145806,0.993382229,0.994909383
Solution,3153,,0.994133838,0.993370008,0.994897668
Solution,3154,,0.994165203,0.993401907,0.994928499
Solution,3155,,0.99415487,0.993391448,0.994918293
Solution,3156,,0.994145806,0.993382229,0.994909383
Solution,3157,,0.994133838,0.993370008,0.994897668
Solution,3158,,0.994165203,0.993401907,0.994928499
Solution,3159,,0.99415487,0.993391448,0.994918293
Solution,3160,,0.994145806,0.993382229,0.994909383
Solution,3161,,0.994133838,0.993370008,0.994897668
Solution,3162,,0.994165203,0.993401907,0.994928499
Solution,3163,,0.99415487,0.993391448,0.994918293
Solution,3164,,0.994145806,0.993382229,0.994909383
Solution,3165,,0.994133838,0.993370008,0.994897668
Solution,3166,,0.994165203,0.993401907,0.994928499
Solution,3167,,0.99415487,0.993391448,0.994918293
Solution,3168,,0.994145806,0.993382229,0.994909383
Solution,3169,,0.994133838,0.993370008,0.994897668
Solution,3170,,0.994139399,0.993215527,0.99506327
Solution,3171,,0.994128953,0.99320502,0.995052887
Solution,3172,,0.994114332,0.993190231,0.995038432
Solution,3173,,0.994139399,0.993215527,0.99506327
Solution,3174,,0.994128953,0.99320502,0.995052887
Solution,3175,,0.994114332,0.993190231,0.995038432
Solution,3176,,0.994139399,0.993215527,0.99506327
Solution,3177,,0.994128953,0.99320502,0.995052887
Solution,3178,,0.994114332,0.993190231,0.995038432
Solution,3179,,0.994139399,0.993215527,0.99506327
Solution,3180,,0.994128953,0.99320502,0.995052887
Solution,3181,,0.994114332,0.993190231,0.995038432
Solution,3182,,0.994139399,0.993215527,0.99506327
Solution,3183,,0.994139399,0.993215527,0.99506327
Solution,3184,,0.994128953,0.99320502,0.995052887
Solution,3185,,0.994128953,0.99320502,0.995052887
Solution,3186,,0.994114332,0.993190231,0.995038432
Solution,3187,,0.994114332,0.993190231,0.995038432
Solution,3188,,0.9928177,0.991883899,0.9937515
Solution,3189,,0.992822223,0.99188852,0.993755925
Solution,3190,,0.992807242,0.991873344,0.993741141
Solution,3191,,0.992811765,0.991877965,0.993745565
Solution,3192,,0.992792535,0.991858444,0.993726626
Solution,3193,,0.992797058,0.991863065,0.993731051
Solution,3194,,0.9928177,0.991883899,0.9937515
Solution,3195,,0.992822223,0.99188852,0.993755925
Solution,3196,,0.992807242,0.991873344,0.993741141
Solution,3197,,0.992811765,0.991877965,0.993745565
Solution,3198,,0.992792535,0.991858444,0.993726626
Solution,3199,,0.992797058,0.991863065,0.993731051
Solution,3200,,0.9928177,0.991883899,0.9937515
Solution,3201,,0.992822223,0.99188852,0.993755925
Solution,3202,,0.992807242,0.991873344,0.993741141
Solution,3203,,0.992811765,0.991877965,0.993745565
Solution,3204,,0.992792535,0.991858444,0.993726626
Solution,3205,,0.992797058,0.991863065,0.993731051
Solution,3206,,0.9928177,0.991883899,0.9937515
Solution,3207,,0.992822223,0.99188852,0.993755925
Solution,3208,,0.992807242,0.991873344,0.993741141
Solution,3209,,0.992811765,0.991877965,0.993745565
Solution,3210,,0.992792535,0.991858444,0.993726626
Solution,3211,,0.992797058,0.991863065,0.993731051
Solution,3212,,0.9928177,0.991883899,0.9937515
Solution,3213,,0.992822223,0.99188852,0.993755925
Solution,3214,,0.9928177,0.991883899,0.9937515
Solution,3215,,0.992822223,0.99188852,0.993755925
Solution,3216,,0.992807242,0.991873344,0.993741141
Solution,3217,,0.992811765,0.991877965,0.993745565
Solution,3218,,0.992807242,0.991873344,0.993741141
Solution,3219,,0.992811765,0.991877965,0.993745565
Solution,3220,,0.992792535,0.991858444,0.993726626
Solution,3221,,0.992797058,0.991863065,0.993731051
Solution,3222,,0.992792535,0.991858444,0.993726626
Solution,3223,,0.992797058,0.991863065,0.993731051
Solution,3224,,0.994037037,0.993127986,0.994946088
Solution,3225,,0.994031567,0.99312246,0.994940673
Solution,3226,,0.994021116,0.993111939,0.994930293
Solution,3227,,0.994144889,0.993221069,0.99506871
Solution,3228,,0.994139399,0.993215527,0.99506327
Solution,3229,,0.994128953,0.99320502,0.995052887
Solution,3230,,0.994114332,0.993190231,0.995038432
Solution,3231,,0.994037037,0.993127986,0.994946088
Solution,3232,,0.994031567,0.99312246,0.994940673
Solution,3233,,0.994021116,0.993111939,0.994930293
Solution,3234,,0.994144889,0.993221069,0.99506871
Solution,3235,,0.994139399,0.993215527,0.99506327
Solution,3236,,0.994128953,0.99320502,0.995052887
Solution,3237,,0.994114332,0.993190231,0.995038432
Solution,3238,,0.994037037,0.993127986,0.994946088
Solution,3239,,0.994031567,0.99312246,0.994940673
Solution,3240,,0.994021116,0.993111939,0.994930293
Solution,3241,,0.994144889,0.993221069,0.99506871
Solution,3242,,0.994139399,0.993215527,0.99506327
Solution,3243,,0.994128953,0.99320502,0.995052887
Solution,3244,,0.994114332,0.993190231,0.995038432
Solution,3245,,0.994144889,0.993221069,0.99506871
Solution,3246,,0.994139399,0.993215527,0.99506327
Solution,3247,,0.994128953,0.99320502,0.995052887
Solution,3248,,0.994114332,0.993190231,0.995038432
Solution,3249,,0.994037037,0.993127986,0.994946088
Solution,3250,,0.994031567,0.99312246,0.994940673
Solution,3251,,0.994021116,0.993111939,0.994930293
Solution,3252,,0.994144889,0.993221069,0.99506871
Solution,3253,,0.994139399,0.993215527,0.99506327
Solution,3254,,0.994128953,0.99320502,0.995052887
Solution,3255,,0.994114332,0.993190231,0.995038432
Solution,3256,,0.994037037,0.993127986,0.994946088
Solution,3257,,0.994037037,0.993127986,0.994946088
Solution,3258,,0.994031567,0.99312246,0.994940673
Solution,3259,,0.994031567,0.99312246,0.994940673
Solution,3260,,0.994021116,0.993111939,0.994930293
Solution,3261,,0.994021116,0.993111939,0.994930293
Solution,3262,,0.994144889,0.993221069,0.99506871
Solution,3263,,0.994139399,0.993215527,0.99506327
Solution,3264,,0.994128953,0.99320502,0.995052887
Solution,3265,,0.994114332,0.993190231,0.995038432
Solution,3266,,0.994144889,0.993221069,0.99506871
Solution,3267,,0.994139399,0.993215527,0.99506327
Solution,3268,,0.994128953,0.99320502,0.995052887
Solution,3269,,0.994114332,0.993190231,0.995038432
Solution,3270,,0.994144889,0.993221069,0.99506871
Solution,3271,,0.994139399,0.993215527,0.99506327
Solution,3272,,0.994128953,0.99320502,0.995052887
Solution,3273,,0.994114332,0.993190231,0.995038432
Solution,3274,,0.994144889,0.993221069,0.99506871
Solution,3275,,0.994139399,0.993215527,0.99506327
Solution,3276,,0.994128953,0.99320502,0.995052887
Solution,3277,,0.994114332,0.993190231,0.995038432
Solution,3278,,0.994144889,0.993221069,0.99506871
Solution,3279,,0.994139399,0.993215527,0.99506327
Solution,3280,,0.994128953,0.99320502,0.995052887
Solution,3281,,0.994114332,0.993190231,0.995038432
Solution,3282,,0.992666707,0.991744705,0.993588709
Solution,3283,,0.992656395,0.991734285,0.993578504
Solution,3284,,0.99264756,0.991725323,0.993569796
Solution,3285,,0.992813572,0.991879607,0.993747536
Solution,3286,,0.992803239,0.991869178,0.9937373
Solution,3287,,0.992794409,0.99186023,0.993728589
Solution,3288,,0.992788407,0.991854152,0.993722662
Solution,3289,,0.992666707,0.991744705,0.993588709
Solution,3290,,0.992656395,0.991734285,0.993578504
Solution,3291,,0.99264756,0.991725323,0.993569796
Solution,3292,,0.992813572,0.991879607,0.993747536
Solution,3293,,0.992803239,0.991869178,0.9937373
Solution,3294,,0.992794409,0.99186023,0.993728589
Solution,3295,,0.992788407,0.991854152,0.993722662
Solution,3296,,0.992666707,0.991744705,0.993588709
Solution,3297,,0.992656395,0.991734285,0.993578504
Solution,3298,,0.99264756,0.991725323,0.993569796
Solution,3299,,0.992813572,0.991879607,0.993747536
Solution,3300,,0.992803239,0.991869178,0.9937373
Solution,3301,,0.992794409,0.99186023,0.993728589
Solution,3302,,0.992788407,0.991854152,0.993722662
Solution,3303,,0.992813572,0.991879607,0.993747536
Solution,3304,,0.992803239,0.991869178,0.9937373
Solution,3305,,0.992794409,0.99186023,0.993728589
Solution,3306,,0.992788407,0.991854152,0.993722662
Solution,3307,,0.992666707,0.991744705,0.993588709
Solution,3308,,0.992656395,0.991734285,0.993578504
Solution,3309,,0.99264756,0.991725323,0.993569796
Solution,3310,,0.992813572,0.991879607,0.993747536
Solution,3311,,0.992803239,0.991869178,0.9937373
Solution,3312,,0.992794409,0.99186023,0.993728589
Solution,3313,,0.992788407,0.991854152,0.993722662
Solution,3314,,0.992666707,0.991744705,0.993588709
Solution,3315,,0.992666707,0.991744705,0.993588709
Solution,3316,,0.992656395,0.991734285,0.993578504
Solution,3317,,0.992656395,0.991734285,0.993578504
Solution,3318,,0.99264756,0.991725323,0.993569796
Solution,3319,,0.99264756,0.991725323,0.993569796
Solution,3320,,0.992813572,0.991879607,0.993747536
Solution,3321,,0.992803239,0.991869178,0.9937373
Solution,3322,,0.992794409,0.99186023,0.993728589
Solution,3323,,0.992788407,0.991854152,0.993722662
Solution,3324,,0.992813572,0.991879607,0.993747536
Solution,3325,,0.992803239,0.991869178,0.9937373
Solution,3326,,0.992794409,0.99186023,0.993728589
Solution,3327,,0.992788407,0.991854152,0.993722662
Solution,3328,,0.992813572,0.991879607,0.993747536
Solution,3329,,0.992803239,0.991869178,0.9937373
Solution,3330,,0.992794409,0.99186023,0.993728589
Solution,3331,,0.992788407,0.991854152,0.993722662
Solution,3332,,0.992813572,0.991879607,0.993747536
Solution,3333,,0.992803239,0.991869178,0.9937373
Solution,3334,,0.992794409,0.99186023,0.993728589
Solution,3335,,0.992788407,0.991854152,0.993722662
Solution,3336,,0.992813572,0.991879607,0.993747536
Solution,3337,,0.992803239,0.991869178,0.9937373
Solution,3338,,0.992794409,0.99186023,0.993728589
Solution,3339,,0.992788407,0.991854152,0.993722662
Solution,3340,,0.994226937,0.993464972,0.994988901
Solution,3341,,0.994213466,0.993451218,0.994975714
Solution,3342,,0.994226937,0.993464972,0.994988901
Solution,3343,,0.994213466,0.993451218,0.994975714
Solution,3344,,0.994187942,0.993426136,0.994949747
Solution,3345,,0.994174706,0.993412522,0.99493689
Solution,3346,,0.994187942,0.993426136,0.994949747
Solution,3347,,0.994174706,0.993412522,0.99493689
Solution,3348,,0.994226937,0.993464972,0.994988901
Solution,3349,,0.994213466,0.993451218,0.994975714
Solution,3350,,0.994226937,0.993464972,0.994988901
Solution,3351,,0.994213466,0.993451218,0.994975714
Solution,3352,,0.994226937,0.993464972,0.994988901
Solution,3353,,0.994213466,0.993451218,0.994975714
Solution,3354,,0.994187942,0.993426136,0.994949747
Solution,3355,,0.994174706,0.993412522,0.99493689
Solution,3356,,0.994187942,0.993426136,0.994949747
Solution,3357,,0.994174706,0.993412522,0.99493689
Solution,3358,,0.994187942,0.993426136,0.994949747
Solution,3359,,0.994174706,0.993412522,0.99493689
Solution,3360,,0.992838131,0.991904897,0.993771366
Solution,3361,,0.992830626,0.991897293,0.99376396
Solution,3362,,0.992838131,0.991904897,0.993771366
Solution,3363,,0.992830626,0.991897293,0.99376396
Solution,3364,,0.992838131,0.991904897,0.993771366
Solution,3365,,0.992830626,0.991897293,0.99376396
Solution,3366,,0.99282952,0.991896147,0.993762893
Solution,3367,,0.992822015,0.991888503,0.993755527
Solution,3368,,0.99282952,0.991896147,0.993762893
Solution,3369,,0.992822015,0.991888503,0.993755527
Solution,3370,,0.99282952,0.991896147,0.993762893
Solution,3371,,0.992822015,0.991888503,0.993755527
Solution,3372,,0.994231167,0.993469313,0.99499302
Solution,3373,,0.994217696,0.99345556,0.994979832
Solution,3374,,0.994231167,0.993469313,0.99499302
Solution,3375,,0.994217696,0.99345556,0.994979832
Solution,3376,,0.994192171,0.993430481,0.994953862
Solution,3377,,0.994178936,0.993416866,0.994941006
Solution,3378,,0.994192171,0.993430481,0.994953862
Solution,3379,,0.994178936,0.993416866,0.994941006
Solution,3380,,0.994231167,0.993469313,0.99499302
Solution,3381,,0.994217696,0.99345556,0.994979832
Solution,3382,,0.994231167,0.993469313,0.99499302
Solution,3383,,0.994217696,0.99345556,0.994979832
Solution,3384,,0.994231167,0.993469313,0.99499302
Solution,3385,,0.994217696,0.99345556,0.994979832
Solution,3386,,0.994192171,0.993430481,0.994953862
Solution,3387,,0.994178936,0.993416866,0.994941006
Solution,3388,,0.994192171,0.993430481,0.994953862
Solution,3389,,0.994178936,0.993416866,0.994941006
Solution,3390,,0.994192171,0.993430481,0.994953862
Solution,3391,,0.994178936,0.993416866,0.994941006
Solution,3392,,0.992842361,0.991909215,0.993775507
Solution,3393,,0.992834856,0.991901611,0.993768101
Solution,3394,,0.992842361,0.991909215,0.993775507
Solution,3395,,0.992834856,0.991901611,0.993768101
Solution,3396,,0.992842361,0.991909215,0.993775507
Solution,3397,,0.992834856,0.991901611,0.993768101
Solution,3398,,0.99283375,0.991900467,0.993767033
Solution,3399,,0.992826245,0.991892824,0.993759666
Solution,3400,,0.99283375,0.991900467,0.993767033
Solution,3401,,0.992826245,0.991892824,0.993759666
Solution,3402,,0.99283375,0.991900467,0.993767033
Solution,3403,,0.992826245,0.991892824,0.993759666
Solution,3404,,0.995482659,0.99475363,0.996211688
Solution,3405,,0.995477221,0.994748121,0.99620632
Solution,3406,,0.995482659,0.99475363,0.996211688
Solution,3407,,0.995477221,0.994748121,0.99620632
Solution,3408,,0.995469553,0.994740524,0.996198583
Solution,3409,,0.995459409,0.994730205,0.996188612
Solution,3410,,0.995469553,0.994740524,0.996198583
